,,,,,,,
CS252 Operating System Assignment Q2.24 - System call trace on Windows - Output exported as CSV,,,,,,,
,,,,,,,
#,Time of Day,Thread,Module,API,Return Value,Error,Duration
1295,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1296,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1297,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1298,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1299,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1300,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
1301,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000001
1302,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1303,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
1304,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1305,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1306,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000067,,0.0000002
1307,1:10:43 PM,1,Code.exe,"fputc ( 0x00000067, 0x75ef4680 )",0x00000067,,0.0000001
1308,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1309,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
1310,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1311,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1312,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000062,,0.0000002
1313,1:10:43 PM,1,Code.exe,"fputc ( 0x00000062, 0x75ef4680 )",0x00000062,,0.0000002
1314,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1315,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1316,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000066,,0.0000002
1317,1:10:43 PM,1,Code.exe,"fputc ( 0x00000066, 0x75ef4680 )",0x00000066,,0.0000001
1318,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000033
1319,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000011
1320,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000009
1321,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.000001
1322,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000005
1323,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000004
1324,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000003
1325,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000005
1326,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000049,,0.0000004
1327,1:10:43 PM,1,Code.exe,"fputc ( 0x00000049, 0x75ef4680 )",0x00000049,,0.0000002
1328,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000003
1329,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1330,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000004
1331,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1332,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1333,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000006
1334,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000003
1335,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1336,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1337,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000003
1338,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000007
1339,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
1340,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002e,,0.0000002
1341,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002e, 0x75ef4680 )",0x0000002e,,0.0000003
1342,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),EOF,0x00000002 = No such file or directory,0.0000465
1343,1:10:43 PM,1,Code.exe,fclose ( 0x75ef4660 ),0x00000000,,0.0001357
1344,1:10:43 PM,1,Code.exe,fclose ( 0x75ef4680 ),0x00000000,,0.0004433
1345,1:10:43 PM,1,Code.exe,"printf ( ""The contents of the file are copied to %s., ... )",0x00000034,,0.0002434
1346,1:10:43 PM,1,Code.exe ,ExitProcess ( 0x00000000 ),,,
